External ID	Inherited View	Model	Sequence	View Name	View Type	Controller Page	Controller Page/Can Publish	Controller Page/Domain	Controller Page/Listing view	Controller Page/Sequence	Controller Page/The name is used to generate the URL and is shown in the browser title bar	Controller Page/View inheritance mode	Groups
industry_fsm.project_sharing_inherit_project_task_view_form	project.sharing.project.task.view.form	project.task	16	project.sharing.project.task.view.form.inherit	Form
project_enterprise.project_sharing_project_task_view_kanban_inherited	project.sharing.project.task.view.kanban	project.task	16	project.sharing.project.task.view.kanban.inherit	Kanban
industry_fsm.project_sharing_project_task_view_search_inherit	project.task.search.form	project.task	16	project.sharing.task.search.form.inherit	Search
project.project_task_view_activity		project.task	16	project.task.activity	Activity
project.view_task_all_calendar	project.task.calendar	project.task	16	project.task.all.calendar	Calendar
project_enterprise.view_task_calendar_inherited	project.task.calendar	project.task	16	project.task.all.calendar	Calendar
project_enterprise.view_task_gantt_inherit_all_task	project.task.view.gantt	project.task	16	project.task.all.gantt	Gantt
project.project_task_burndown_chart_report_view_graph		project.task.burndown.chart.report	16	project.task.burndown.chart.report.view.graph	Graph
project.project_task_burndown_chart_report_view_search		project.task.burndown.chart.report	16	project.task.burndown.chart.report.view.search	Search
industry_fsm_report.project_task_burndown_chart_report_view_search_fsm	project.task.burndown.chart.report.view.search	project.task.burndown.chart.report	16	project.task.burndown.chart.report.view.search.fsm	Search
industry_fsm.project_task_view_calendar_fsm		project.task	16	project.task.calendar.fsm	Calendar
industry_fsm_report.project_task_view_calendar_fsm_worksheet	project.task.calendar.fsm	project.task	16	project.task.calendar.fsm.worksheet	Calendar
industry_fsm.project_task_view_calendar_fsm2	project.task.calendar.fsm	project.task	16	project.task.calendar.fsm2	Calendar
industry_fsm.fsm_project_task_view_calendar2	fsm.project.task.calendar	project.task	16	project.task.calendar.fsm2	Calendar
project.project_task_convert_to_subtask_view_form		project.task	16	project.task.convert.to.subtask.form	Form
project_helpdesk.project_task_convert_to_ticket_wizard_view_form		project.task.convert.wizard	16	project.task.convert.wizard.form	Form
timesheet_grid.project_task_create_timesheet_view_form		project.task.create.timesheet	16	project.task.create.timesheet.wizard.form	Form
project_enterprise.project_task_dependency_view_gantt	project.task.view.gantt	project.task	16	project.task.dependency.view.gantt	Gantt
documents_project.view_task_form2_document_inherit	project.task.form	project.task	16	project.task.form.inherit	Form
sale_project.view_task_tree2_inherit_sale_project	project.task.view.list.base	project.task	16	project.task.form.inherit.sale.project	List
sale_timesheet.project_task_view_form_inherit_sale_timesheet	project.task.form	project.task	16	project.task.form.inherit.timesheet	Form
hr_timesheet.view_task_form2_inherited	project.task.form	project.task	16	project.task.form.inherited	Form
project.quick_create_task_form_inherit_view_default_project	project.task.form.quick_create	project.task	16	project.task.form.quick.create.sale.order.inherited	Form
industry_fsm_report.project_task_view_form_fsm_quick_create	project.task.form.quick_create	project.task	16	project.task.form.quick_create.inherit	Form
project.quick_create_task_form_res_partner	project.task.form.quick_create	project.task	16	project.task.form.quick_create.res.partner	Form
sale_project.quick_create_task_form_res_partner	project.task.form.quick_create.res.partner	project.task	16	project.task.form.quick_create.res.partner.inherit.sale_project	Form
industry_fsm.quick_create_task_form_fsm_inherited	project.task.form.quick_create	project.task	16	project.task.form.quick_create_inherited	Form
project.view_task_form_res_partner	project.task.form	project.task	16	project.task.form.res.partner	Form
sale_project.view_task_form_res_partner	project.task.form.res.partner	project.task	16	project.task.form.res.partner.inherit.sale_project	Form
project_account.project_task_form_view_account_inherit	project.task.form	project.task	16	project.task.form.view.account.inherit	Form
industry_fsm.project_task_gantt_view_grouped_by_project_and_users	project.task.view.gantt.fsm	project.task	16	project.task.gantt.fsm	Gantt
industry_fsm_report.project_task_gantt_view_groupby_worksheet	project.task.view.gantt	project.task	16	project.task.gantt.fsm	Gantt
industry_fsm.project_task_view_gantt_fsm2	project.task.view.gantt.fsm	project.task	16	project.task.gantt.fsm2	Gantt
industry_fsm.project_task_gantt_view_grouped_by_project_and_users2	project.task.gantt.fsm	project.task	16	project.task.gantt.fsm2	Gantt
industry_fsm_report.project_task_gantt_view_groupby_worksheet2	project.task.gantt.fsm	project.task	16	project.task.gantt.fsm2	Gantt
sale_timesheet_enterprise.project_task_view_gantt_inherit_sale_timesheet	project.task.view.gantt	project.task	16	project.task.gantt.inherit.sale.timesheet	Gantt
project.view_project_task_graph		project.task	16	project.task.graph	Graph
industry_fsm_report.project_task_graph_view_groupby_worksheet	project.task.graph	project.task	16	project.task.graph.fsm	Graph
project.view_project_task_graph_inherit	project.task.graph	project.task	16	project.task.graph.inherit	Graph
industry_fsm.project_task_in_project_view_kanban	project.enterprise.task.kanban.nonprimary	project.task	16	project.task.in.project.kanban	Kanban
project.view_task_kanban		project.task	16	project.task.kanban	Kanban
project.project_sub_task_view_kanban_mobile	project.task.kanban	project.task	16	project.task.kanban	Kanban
industry_fsm.project_task_view_kanban_fsm	project.task.kanban	project.task	16	project.task.kanban.fsm	Kanban
industry_fsm.project_task_view_kanban_fsm_all	project.task.kanban.fsm	project.task	16	project.task.kanban.fsm.all	Kanban
industry_fsm.project_task_view_kanban	project.enterprise.task.kanban.nonprimary	project.task	16	project.task.kanban.fsm.nonprimary	Kanban
industry_fsm_report.project_task_view_kanban_fsm_report	project.task.kanban.fsm	project.task	16	project.task.kanban.fsm.report	Kanban
project.view_task_kanban_inherit_all_task	project.task.kanban	project.task	16	project.task.kanban.inherit.all.task	Kanban
project.view_task_kanban_inherit_my_task	project.task.kanban	project.task	16	project.task.kanban.inherit.my.task	Kanban
project.view_task_kanban_res_partner	project.task.kanban.inherit.all.task	project.task	16	project.task.kanban.res.partner	Kanban
project.view_task_kanban_inherit_view_default_project	project.task.kanban	project.task	16	project.task.kanban.sale.order	Kanban
timesheet_grid.project_task_view_kanban	project.task.kanban	project.task	16	project.task.kanban.timer	Kanban
industry_fsm.project_task_view_list_fsm	project.task.view.list.base	project.task	16	project.task.list.fsm	List
industry_fsm_report.project_task_view_list_fsm_inherit	project.task.list.fsm	project.task	16	project.task.list.fsm.inherit	List
industry_fsm_sale.project_task_view_list_fsm_sale_inherit	project.task.list.fsm	project.task	16	project.task.list.fsm.sale.inherit	List
hr_timesheet.view_task_tree2_inherited	project.task.view.list.main.base	project.task	16	project.task.list.inherited	List
industry_fsm_report.view_task_tree2_inherited	project.task.view.list.base	project.task	16	project.task.list.inherited	List
sale_timesheet.view_task_tree2_inherited	project.task.list.inherited	project.task	16	project.task.list.inherited	List
project_account.project_task_tree_view_account_inherit	project.task.view.list.base	project.task	16	project.task.list.view.account.inherit	List
sale_project.project_task_view_tree_main_base	project.task.view.list.main.base	project.task	16	project.task.main.list.inherit	List
project_enterprise.view_task_gantt_inherit_my_task	project.task.view.gantt	project.task	16	project.task.my.gantt	Gantt
project.view_project_task_pivot		project.task	16	project.task.pivot	Pivot
industry_fsm.project_task_pivot_view_grouped_by_project_and_users	project.task.pivot	project.task	16	project.task.pivot.fsm	Pivot
industry_fsm_report.project_task_pivot_view_groupby_worksheet	project.task.pivot	project.task	16	project.task.pivot.fsm	Pivot
project.view_project_task_pivot_inherit	project.task.pivot	project.task	16	project.task.pivot.inherit	Pivot
industry_fsm.quick_create_task_in_project	project.task.form.quick_create	project.task	16	project.task.quick_create_in_project.view.form.inherit	Form
industry_fsm_report.project_task_view_search_fsm_report	project.task.search.form.project.base	project.task	16	project.task.search.fsm	Search
sale_project.project_task_view_search	project.task.search.form.project.base	project.task	16	project.task.search.inherit	Search
hr_timesheet.view_task_kanban_inherited_progress	project.task.kanban	project.task	16	project.task.timesheet.kanban.inherited.progress	Kanban
project_todo.project_task_view_todo_tree		project.task	16	project.task.todo.list	List
project.view_project_task_type_delete_wizard		project.task.type.delete.wizard	16	project.task.type.delete.wizard.form	Form
project.view_project_task_type_delete_confirmation_wizard		project.task.type.delete.wizard	16	project.task.type.delete.wizard.form	Form
project.view_project_task_type_unarchive_wizard		project.task.type.delete.wizard	16	project.task.type.delete.wizard.form	Form
project.task_type_edit		project.task.type	16	project.task.type.form	Form
project.view_project_task_type_kanban		project.task.type	16	project.task.type.kanban	Kanban
project.task_type_tree		project.task.type	16	project.task.type.list	List
project.task_type_tree_inherited	project.task.type.list	project.task.type	16	project.task.type.list.inherited	List
project.task_type_search		project.task.type	16	project.task.type.search	Search
project_sms.task_type_edit_view_form_inherit_project_sms	project.task.type.form	project.task.type	16	project.task.type.view.form.inherit.project.sms	Form
project_sms.task_type_edit_view_tree_inherit_project_sms	project.task.type.list.inherited	project.task.type	16	project.task.type.view.list.inherit.project.sms	List
project_sms.task_type_search_view_search_inherit_project_sms	project.task.type.search	project.task.type	16	project.task.type.view.search.inherit.project.sms	Search
project_enterprise.project_task_view_form_in_gantt	project.task.view.form.inherit.project.enterprise	project.task	16	project.task.view.form.gantt	Form
project_enterprise.project_task_view_form_in_gantt_res_partner	project.task.view.form.gantt	project.task	16	project.task.view.form.gantt.res.partner	Form
sale_timesheet_enterprise.project_task_view_form_in_gantt_res_partner	project.task.view.form.gantt.res.partner	project.task	16	project.task.view.form.gantt.res.partner.inherit.sale_timesheet_enterprise	Form
project_enterprise.project_task_view_form	project.task.form	project.task	16	project.task.view.form.inherit.project.enterprise	Form
timesheet_grid.project_task_view_form	project.task.view.form.inherit.project.enterprise	project.task	16	project.task.view.form.inherit.sale.timesheet.enterprise	Form
industry_fsm_report.project_task_map_view_inherit_fsm_report	project.task.view.map.fsm	project.task	16	project.task.view.fsm.report.map	Map
industry_fsm_report.project_task_map_view_inherit_fsm_report2	project.task.view.fsm.report.map	project.task	16	project.task.view.fsm.report.map2	Map
timesheet_grid.project_task_view_gantt_timesheet	project.task.view.gantt	project.task	16	project.task.view.gantt	Gantt
industry_fsm.project_task_view_gantt_fsm	project.task.view.gantt	project.task	16	project.task.view.gantt.fsm	Gantt
industry_fsm.project_task_gantt_view_grouped_by_location	project.task.view.gantt	project.task	16	project.task.view.gantt.fsm.group.by.location	Gantt
industry_fsm.project_task_gantt_view_grouped_by_location2	project.task.view.gantt.fsm.group.by.location	project.task	16	project.task.view.gantt.fsm.group.by.location2	Gantt
industry_fsm_report.project_task_view_gantt_fsm_worksheet	project.task.view.gantt	project.task	16	project.task.view.gantt.fsm.worksheet	Gantt
project_enterprise.project_task_view_gantt_res_partner	project.task.all.gantt	project.task	16	project.task.view.gantt.res.partner	Gantt
industry_fsm.project_task_graph_view_grouped_by_location	project.task.graph	project.task	16	project.task.view.graph.fsm.group.by.location	Graph
industry_fsm.project_task_view_graph_group_by_planned_date_begin_fsm	project.task.graph	project.task	16	project.task.view.graph.fsm.group.by.planned_date_begin	Graph
hr_timesheet.project_task_view_graph	project.task.graph	project.task	16	project.task.view.graph.inherited	Graph
sale_project.view_sale_project_quick_create_task_form	project.task.form.quick_create	project.task	16	project.task.view.inherit	Form
project.project_task_view_tree_base	project.task.view.list.main.base	project.task	16	project.task.view.list.base	List
project_enterprise.project_task_view_tree	project.task.view.list.base	project.task	16	project.task.view.list.inherit.project.enterprise	List
project.project_task_view_tree_main_base		project.task	16	project.task.view.list.main.base	List
industry_fsm.project_task_map_view_fsm	project.task.view.map	project.task	16	project.task.view.map.fsm	Map
industry_fsm.project_task_map_view_fsm2	project.task.view.map.fsm	project.task	16	project.task.view.map.fsm2	Map
industry_fsm.project_task_pivot_view_grouped_by_location	project.task.pivot	project.task	16	project.task.view.pivot.fsm.group.by.location	Pivot
industry_fsm.project_task_view_pivot_group_by_planned_date_begin_fsm	project.task.pivot	project.task	16	project.task.view.pivot.fsm.group.by.planned_date_begin	Pivot
industry_fsm.project_task_view_pivot_group_by_users_fsm	project.task.pivot	project.task	16	project.task.view.pivot.fsm.group.by.users	Pivot
hr_timesheet.project_task_view_pivot	project.task.pivot	project.task	16	project.task.view.pivot.inherited	Pivot
industry_fsm_sale.project_task_view_search_fsm_inherit_sale	project.task.search.fsm	project.task	16	project.task.view.search	Search
project_enterprise.project_task_view_search_conflict_task_project_enterprise	project.task.search.form.project.base	project.task	16	project.task.view.search.conflict.task.project.enterprise	Search
sale_timesheet.project_task_view_search_inherit_sale_timesheet	project.task.view.search.inherit.sale.timesheet.enterprise	project.task	16	project.task.view.search.inherit	Search
project_todo.project_task_view_todo_form		project.task	16	project.task.view.todo.form	Form
industry_fsm.project_tasks_view_kanban_action_fsm	project.task.kanban.fsm.all	project.task	16	project.tasks.kanban.fsm	Kanban
project_timesheet_forecast.project_timesheet_forecast_report_analysis_view_tree		project.timesheet.forecast.report.analysis	16	project.timesheet.forecast.report.analysis.view.list	List
project.project_update_view_form		project.update	16	project.update.view.form	Form
project.project_update_view_kanban		project.update	16	project.update.view.kanban	Kanban
hr_timesheet.project_update_view_kanban_inherit	project.update.view.kanban	project.update	16	project.update.view.kanban.inherit	Kanban
project.project_update_view_tree		project.update	16	project.update.view.list	List
project.project_update_view_search		project.update	16	project.update.view.search	Search
hr_timesheet.project_update_view_search_inherit	project.update.view.search	project.update	16	project.update.view.search.inherit	Search
industry_fsm.project_view_form_inherit	Inherit project form : Invoicing Data	project.project	16	project.view.form.inherit	Form
industry_fsm_sale.project_view_form_inherit	project.project.form.inherit	project.project	16	project.view.form.inherit	Form
industry_fsm.project_view_tree_primary	project.project.list	project.project	16	project.view.list.primary	List
project_enterprise.project_sharing_project_task_view_tree_inherited	project.sharing.project.task.list	project.task	16	project_enterprise.project.task.view.list.inherit	List
project.project_message_user_assigned			16	project_message_user_assigned	QWeb
project_enterprise.project_sharing_embed	Project Sharing View Embed		16	project_sharing_embed	QWeb
sale_timesheet.project_update_default_description	Project Update Description		16	project_update_default_description	QWeb
project_account_budget.project_update_default_description	Project Update Description		16	project_update_default_description	QWeb
website_payment.payment_provider_form	payment.provider.form	payment.provider	16	provider.form.inherit.website	Form
website.publish_management			16	publish_management	QWeb
purchase.purchase_bill_line_match_tree		purchase.bill.line.match	16	purchase.bill.line.match.list	List
purchase.view_purchase_bill_union_tree		purchase.bill.union	16	purchase.bill.union.list	List
purchase.view_purchase_bill_union_filter		purchase.bill.union	16	purchase.bill.union.select	Search
purchase.purchase_history_graph		purchase.order.line	16	purchase.history.graph	Graph
purchase.purchase_history_tree		purchase.order.line	16	purchase.history.list	List
purchase.purchase_history_pivot		purchase.order.line	16	purchase.history.pivot	Pivot
purchase.purchase_order_view_activity		purchase.order	16	purchase.order.activity	Activity
purchase.purchase_order_form		purchase.order	16	purchase.order.form	Form
purchase_stock.purchase_order_view_form_inherit	purchase.order.form	purchase.order	16	purchase.order.form.inherit	Form
purchase_repair.purchase_order_form_inherit	purchase.order.form	purchase.order	16	purchase.order.form.inherit	Form
account_budget.purchase_order_form_account_budget	purchase.order.form	purchase.order	16	purchase.order.form.inherit.account.budget	Form
purchase.purchase_order_graph		purchase.order	16	purchase.order.graph	Graph
sale_purchase.purchase_order_inherited_form_sale	purchase.order.form	purchase.order	16	purchase.order.inherited.form.sale	Form
purchase.view_purchase_order_kanban		purchase.order	16	purchase.order.kanban	Kanban
purchase_stock.purchase_order_line_view_form_inherit	purchase.order.line.form2	purchase.order.line	16	purchase.order.line.form.inherit	Form
purchase.purchase_order_line_tree		purchase.order.line	16	purchase.order.line.list	List
purchase.purchase_order_line_search		purchase.order.line	16	purchase.order.line.search	Search
purchase_stock.purchase_order_view_tree_inherit	purchase.order.view.list	purchase.order	16	purchase.order.list.inherit	List
purchase.purchase_order_pivot		purchase.order	16	purchase.order.pivot	Pivot
purchase.purchase_order_view_search		purchase.order	16	purchase.order.select	Search
purchase.purchase_order_view_tree		purchase.order	16	purchase.order.view.list	List
purchase_stock.purchase_report_view_search	report.purchase.order.search	purchase.report	16	purchase.report.search.stock	Search
purchase.purchase_report_view_tree		purchase.report	16	purchase.report.view.list	List
purchase_stock.purchase_help_message_template	Help Message		16	purchase_help_message_template	QWeb
purchase.purchase_order_portal_content_totals_table			16	purchase_order_portal_content_totals_table	QWeb
purchase_stock.purchase_report_stock_rule	report_stock_rule		16	purchase_report_stock_rule	QWeb
qb_tsheet_sync.tsheets_employee_map_view_form		qb.tsheets.employee.map	16	qb.tsheets.employee.map.view.form	Form
qb_tsheet_sync.tsheets_employee_map_view_list		qb.tsheets.employee.map	16	qb.tsheets.employee.map.view.list	List
qb_tsheet_sync.tsheets_sync_config_view_form		qb.tsheets.sync.config	16	qb.tsheets.sync.config.view.form	Form
qb_tsheet_sync.tsheets_sync_config_view_list		qb.tsheets.sync.config	16	qb.tsheets.sync.config.view.list	List
qb_tsheet_sync.tsheets_sync_log_view_form		qb.tsheets.sync.log	16	qb.tsheets.sync.log.view.form	Form
qb_tsheet_sync.tsheets_sync_log_view_list		qb.tsheets.sync.log	16	qb.tsheets.sync.log.view.list	List
qb_tsheet_sync.tsheets_sync_wizard_view_form		qb.tsheets.sync.wizard	16	qb.tsheets.sync.wizard.view.form	Form
quality_control.view_quality_alert_stage_kanban		quality.alert.stage	16	quality.alert.stage.kanban	Kanban
quality_control.quality_alert_stage_view_tree		quality.alert.stage	16	quality.alert.stage.list	List
quality_control.quality_alert_team_view_form		quality.alert.team	16	quality.alert.team.view.form	Form
quality_control.quality_alert_team_dashboard_view_kanban		quality.alert.team	16	quality.alert.team.view.kanban	Kanban
quality_control.quality_alert_team_view_kanban		quality.alert.team	16	quality.alert.team.view.kanban	Kanban
quality_control.quality_alert_team_view_tree		quality.alert.team	16	quality.alert.team.view.list	List
quality_control.quality_alert_view_form		quality.alert	16	quality.alert.view.form	Form
quality_repair.quality_alert_view_form_inherit_repairp	quality.alert.view.form	quality.alert	16	quality.alert.view.form.inherit.repair	Form
quality_control.quality_alert_view_graph		quality.alert	16	quality.alert.view.graph	Graph
quality_control.quality_alert_view_kanban		quality.alert	16	quality.alert.view.kanban	Kanban
quality.quality_alert_view_tree		quality.alert	16	quality.alert.view.list	List
quality_control.quality_alert_view_tree	quality.alert.view.list	quality.alert	16	quality.alert.view.list.inherit.quality.control	List
quality_control.quality_alert_view_pivot		quality.alert	16	quality.alert.view.pivot	Pivot
quality.quality_alert_view_search		quality.alert	16	quality.alert.view.search	Search
quality_control.quality_alert_view_search_inherit_quality_control	quality.alert.view.search	quality.alert	16	quality.alert.view.search.inherit.quality.control	Search
quality.quality_check_view_activity		quality.check	16	quality.check.activity	Activity
quality_control.quality_check_on_demand_view_form		quality.check.on.demand	16	quality.check.on.demand.view.form	Form
quality_control.quality_check_view_form		quality.check	16	quality.check.view.form	Form
quality_repair.quality_check_view_form_inherit_repair	quality.check.view.form	quality.check	16	quality.check.view.form.inherit.repair	Form
quality_control_worksheet.quality_check_view_form_inherit_worksheet	quality.check.view.form	quality.check	16	quality.check.view.form.inherit.worksheet	Form
quality_control.quality_check_view_graph		quality.check	16	quality.check.view.graph	Graph
quality_control.quality_check_view_kanban		quality.check	16	quality.check.view.kanban	Kanban
quality_control.quality_check_view_tree		quality.check	16	quality.check.view.list	List
quality_control.quality_check_view_pivot		quality.check	16	quality.check.view.pivot	Pivot
quality_control.quality_check_view_search		quality.check	16	quality.check.view.search	Search
quality_control.view_quality_point_kanban		quality.point	16	quality.point.kanban	Kanban
quality.quality_point_view_form		quality.point	16	quality.point.view.form	Form
quality_iot.quality_point_view_form_inherit_quality_control_iot	quality.point.view.form	quality.point	16	quality.point.view.form.inherit.iot.quality.control	Form
quality_control.quality_point_view_form_inherit_quality_control	quality.point.view.form	quality.point	16	quality.point.view.form.inherit.quality.control	Form
quality_control_worksheet.quality_point_view_form_inherit_quality_control_worksheet	quality.point.view.form	quality.point	16	quality.point.view.form.inherit.quality.worksheet	Form
quality.quality_point_view_tree		quality.point	16	quality.point.view.list	List
quality_control.quality_point_view_search		quality.point	16	quality.point.view.search	Search
quality_control.quality_spreadsheet_template_view_list		quality.spreadsheet.template	16	quality.spreadsheet.template.list	List
quality_control.quality_tag_view_tree		quality.tag	16	quality.tag.view.list	List
quality_control.quality_tag_view_search		quality.tag	16	quality.tag.view.search	Search
quality_control.view_quality_check_wizard		quality.check.wizard	16	quality_check_wizard	Form
quality_control_iot.view_quality_check_wizard_inherit_iot	quality_check_wizard	quality.check.wizard	16	quality_check_wizard_inherit_iot	Form
quality_control.quality_worksheet			16	quality_worksheet	QWeb
quality_control.quality_worksheet_internal			16	quality_worksheet_internal	QWeb
sale_pdf_quote_builder.quotation_document_form		quotation.document	16	quotation.document.form	Form
sale_pdf_quote_builder.quotation_document_kanban		quotation.document	16	quotation.document.kanban	Kanban
sale_pdf_quote_builder.quotation_document_list		quotation.document	16	quotation.document.list	List
sale_pdf_quote_builder.quotation_document_search_view		quotation.document	16	quotation.document.search	Search
sale.quote_document_layout_preview			16	quote_document_layout_preview	QWeb
website.qweb_500	500		16	qweb_500	QWeb
records_management.rate_change_confirmation_wizard_view_form		rate.change.confirmation.wizard	16	rate.change.confirmation.wizard.view.form	Form
records_management.rate_change_confirmation_wizard_view_search		rate.change.confirmation.wizard	16	rate.change.confirmation.wizard.view.search	Search
records_management.rate_change_confirmation_wizard_view_tree		rate.change.confirmation.wizard	16	rate.change.confirmation.wizard.view.tree	List
rating.rating_rating_view_form		rating.rating	16	rating.rating.form	Form
rating.rating_rating_view_graph		rating.rating	16	rating.rating.graph	Graph
rating.rating_rating_view_kanban		rating.rating	16	rating.rating.kanban	Kanban
rating.rating_rating_view_tree		rating.rating	16	rating.rating.list	List
rating.rating_rating_view_pivot		rating.rating	16	rating.rating.pivot	Pivot
helpdesk.rating_rating_pivot_inherit_helpdesk	rating.rating.pivot	rating.rating	16	rating.rating.pivot.inherit.helpdesk	Pivot
rating.rating_rating_view_search		rating.rating	16	rating.rating.search	Search
portal_rating.rating_rating_view_form	rating.rating.form	rating.rating	16	rating.rating.view.form	Form
website.record_cover			16	record_cover	QWeb
records_management.records_approval_workflow_view_form		records.approval.workflow	16	records.approval.workflow.view.form	Form
records_management.records_approval_workflow_view_search		records.approval.workflow	16	records.approval.workflow.view.search	Search
records_management.records_approval_workflow_view_tree		records.approval.workflow	16	records.approval.workflow.view.tree	List
records_management.records_audit_log_view_form		records.audit.log	16	records.audit.log.view.form	Form
records_management.records_audit_log_view_search		records.audit.log	16	records.audit.log.view.search	Search
records_management.records_audit_log_view_tree		records.audit.log	16	records.audit.log.view.tree	List
records_management.records_billing_config_view_calendar		records.billing.config	16	records.billing.config.view.calendar	Calendar
records_management.records_billing_config_view_form		records.billing.config	16	records.billing.config.view.form	Form
records_management.records_billing_config_view_kanban		records.billing.config	16	records.billing.config.view.kanban	Kanban
records_management.records_billing_config_view_search		records.billing.config	16	records.billing.config.view.search	Search
records_management.records_billing_config_view_tree		records.billing.config	16	records.billing.config.view.tree	List
records_management.records_billing_view_form		records.billing	16	records.billing.view.form	Form
records_management.records_billing_view_search		records.billing	16	records.billing.view.search	Search
records_management.records_billing_view_tree		records.billing	16	records.billing.view.tree	List
records_management.records_bulk_user_import_view_form		records.bulk.user.import	16	records.bulk.user.import.view.form	Form
records_management.records_bulk_user_import_view_search		records.bulk.user.import	16	records.bulk.user.import.view.search	Search
records_management.records_bulk_user_import_view_tree		records.bulk.user.import	16	records.bulk.user.import.view.tree	List
records_management.records_category_view_form		records.category	16	records.category.view.form	Form
records_management.records_category_view_list		records.category	16	records.category.view.list	List
records_management.records_category_view_search		records.category	16	records.category.view.search	Search
records_management.records_center_location_view_form		records.center.location	16	records.center.location.view.form	Form
records_management.records_center_location_view_list		records.center.location	16	records.center.location.view.list	List
records_management.records_center_location_view_search		records.center.location	16	records.center.location.view.search	Search
records_management.records_container_assign_barcode_wizard_view_form		records.container.assign.barcode.wizard	16	records.container.assign.barcode.wizard.view.form	Form
records_management.records_container_line_view_form		records.container.line	16	records.container.line.view.form	Form
records_management.records_container_line_view_search		records.container.line	16	records.container.line.view.search	Search
records_management.records_container_line_view_tree		records.container.line	16	records.container.line.view.tree	List
records_management.records_container_log_view_form		records.container.log	16	records.container.log.view.form	Form
records_management.records_container_log_view_list		records.container.log	16	records.container.log.view.list	List
records_management.records_container_log_view_search		records.container.log	16	records.container.log.view.search	Search
records_management.records_container_movement_view_form		records.container.movement	16	records.container.movement.view.form	Form
records_management.records_container_movement_view_search		records.container.movement	16	records.container.movement.view.search	Search
records_management.records_container_movement_view_tree		records.container.movement	16	records.container.movement.view.tree	List
records_management.records_container_transfer_view_form		records.container.transfer	16	records.container.transfer.view.form	Form
records_management.records_container_transfer_view_search		records.container.transfer	16	records.container.transfer.view.search	Search
records_management.records_container_transfer_view_tree		records.container.transfer	16	records.container.transfer.view.tree	List
records_management.records_container_type_converter_wizard_view_form		records.container.type.converter.wizard	16	records.container.type.converter.wizard.view.form	Form
records_management.records_container_type_converter_wizard_view_search		records.container.type.converter.wizard	16	records.container.type.converter.wizard.view.search	Search
records_management.records_container_type_converter_wizard_view_tree		records.container.type.converter.wizard	16	records.container.type.converter.wizard.view.tree	List
records_management.records_container_view_calendar		records.container	16	records.container.view.calendar	Calendar
records_management.records_container_view_form		records.container	16	records.container.view.form	Form
records_management.records_container_view_form_inherit	records.container.view.form	records.container	16	records.container.view.form.inherit.field_label_helper	Form
records_management.records_container_view_graph		records.container	16	records.container.view.graph	Graph
records_management.records_container_view_kanban		records.container	16	records.container.view.kanban	Kanban
records_management.records_container_view_list		records.container	16	records.container.view.list	List
records_management.records_container_view_tree_report		records.container	16	records.container.view.list.storage	List
records_management.records_container_view_search		records.container	16	records.container.view.search.storage	Search
records_management.records_container_view_tree		records.container	16	records.container.view.tree	List
records_management.records_deletion_request_enhanced_view_form		records.deletion.request	16	records.deletion.request.enhanced.view.form	Form
records_management.records_deletion_request_enhanced_view_list		records.deletion.request	16	records.deletion.request.enhanced.view.list	List
records_management.records_deletion_request_enhanced_view_search		records.deletion.request	16	records.deletion.request.enhanced.view.search	Search
records_management.records_department_billing_approval_view_form		records.department.billing.approval	16	records.department.billing.approval.view.form	Form
records_management.records_department_billing_approval_view_kanban		records.department.billing.approval	16	records.department.billing.approval.view.kanban	Kanban
records_management.records_department_billing_approval_view_search		records.department.billing.approval	16	records.department.billing.approval.view.search	Search
records_management.records_department_billing_approval_view_tree		records.department.billing.approval	16	records.department.billing.approval.view.tree	List
records_management.records_department_billing_contact_view_form		records.department.billing.contact	16	records.department.billing.contact.view.form	Form
records_management.records_department_billing_contact_view_graph		records.department.billing.contact	16	records.department.billing.contact.view.graph	Graph
records_management.records_department_billing_contact_view_kanban		records.department.billing.contact	16	records.department.billing.contact.view.kanban	Kanban
records_management.records_department_billing_contact_view_search		records.department.billing.contact	16	records.department.billing.contact.view.search	Search
records_management.records_department_billing_contact_view_tree		records.department.billing.contact	16	records.department.billing.contact.view.tree	List
records_management.records_department_view_form		records.department	16	records.department.view.form	Form
records_management.records_department_view_hierarchy		records.department	16	records.department.view.hierarchy	Hierarchy
records_management.records_department_view_kanban		records.department	16	records.department.view.kanban	Kanban
records_management.records_department_view_search		records.department	16	records.department.view.search	Search
records_management.records_department_view_tree		records.department	16	records.department.view.tree	List
records_management.records_destruction_job_view_form		records.destruction.job	16	records.destruction.job.view.form	Form
records_management.records_destruction_job_view_search		records.destruction.job	16	records.destruction.job.view.search	Search
records_management.records_destruction_job_view_tree		records.destruction.job	16	records.destruction.job.view.tree	List
records_management.records_destruction_line_view_form		records.destruction.line	16	records.destruction.line.view.form	Form
records_management.records_destruction_line_view_search		records.destruction.line	16	records.destruction.line.view.search	Search
records_management.records_destruction_line_view_tree		records.destruction.line	16	records.destruction.line.view.tree	List
records_management.records_destruction_view_form		records.destruction	16	records.destruction.view.form	Form
records_management.records_destruction_view_search		records.destruction	16	records.destruction.view.search	Search
records_management.records_destruction_view_tree		records.destruction	16	records.destruction.view.tree	List
records_management.records_digital_scan_view_form		records.digital.scan	16	records.digital.scan.view.form	Form
records_management.records_digital_scan_view_list		records.digital.scan	16	records.digital.scan.view.list	List
