2025-11-15 08:05:36,226 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/naid_security.xml
2025-11-15 08:05:36,252 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/portal_request_security.xml
2025-11-15 08:05:36,323 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/work_order_portal_rules.xml
2025-11-15 08:05:36,341 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/portal_container_rules.xml
2025-11-15 08:05:36,352 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/portal_document_rules.xml
2025-11-15 08:05:36,357 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/portal_financial_rules.xml
2025-11-15 08:05:36,362 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/portal_certificate_rules.xml
2025-11-15 08:05:36,367 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/portal_temp_inventory_rules.xml
2025-11-15 08:05:36,375 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/security/ir.model.access.csv
2025-11-15 08:05:36,604 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/ir_sequence_data.xml
2025-11-15 08:05:36,636 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/sequence_data.xml
2025-11-15 08:05:36,661 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/missing_sequences_data.xml
2025-11-15 08:05:36,751 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/portal_barcode_sequence.xml
2025-11-15 08:05:36,753 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/records_retrieval_order_sequences_data.xml
2025-11-15 08:05:36,758 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/core_records_data.xml
2025-11-15 08:05:36,797 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/load_data.xml
2025-11-15 08:05:36,913 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/container_types_base_rates.xml
2025-11-15 08:05:36,962 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/naid_certificate_data.xml
2025-11-15 08:05:36,981 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/paper_products_data.xml
2025-11-15 08:05:37,086 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/website_portal_menus.xml
2025-11-15 08:05:37,122 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/website_pages.xml
2025-11-15 08:05:37,139 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/core_configurator_data.xml
2025-11-15 08:05:37,192 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/paper_shred_configurator_data.xml
2025-11-15 08:05:37,211 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/naid_configurator_data.xml
2025-11-15 08:05:37,218 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/document_retrieval_rates_data.xml
2025-11-15 08:05:37,238 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/products_data.xml
2025-11-15 08:05:37,633 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/storage_fee_data.xml
2025-11-15 08:05:37,663 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/base_rates_container_access_data.xml
2025-11-15 08:05:37,678 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/billing_data.xml
2025-11-15 08:05:37,694 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/field_label_customization_batch_data.xml
2025-11-15 08:05:37,733 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/field_label_customization_batch4_data.xml
2025-11-15 08:05:37,734 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/field_label_customization_batch4.xml
2025-11-15 08:05:37,735 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/fsm_data.xml
2025-11-15 08:05:37,745 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/fsm_mail_templates_data.xml
2025-11-15 08:05:37,765 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/mail_activity_data_todo.xml
2025-11-15 08:05:37,772 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/naid_compliance_data.xml
2025-11-15 08:05:37,883 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/naid_training_demo_data.xml
2025-11-15 08:05:38,051 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/portal_configurator_data.xml
2025-11-15 08:05:38,067 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/portal_mail_templates_data.xml
2025-11-15 08:05:38,078 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/records_retrieval_order_cron_data.xml
2025-11-15 08:05:38,083 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/records_retrieval_order_cron.xml
2025-11-15 08:05:38,084 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/records_retrieval_order_sequences.xml
2025-11-15 08:05:38,087 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/required_document_cron.xml
2025-11-15 08:05:38,091 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/scheduled_actions_data.xml
2025-11-15 08:05:38,115 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/temp_inventory_configurator_data.xml
2025-11-15 08:05:38,141 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/training_courses_customer_setup.xml
2025-11-15 08:05:38,321 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/training_courses_data.xml
2025-11-15 08:05:38,350 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/training_courses_hipaa_privacy.xml
2025-11-15 08:05:38,556 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/training_courses_naid_content.xml
2025-11-15 08:05:38,704 4 INFO john75suncity-ssh-git-github-com-odoo-odoo-git-18-0-25589225 odoo.modules.loading: loading records_management/data/training_courses_billing_flowchart.xml
